sample.date,id.date,stream,sample.id,fraction,rhodo.acer,stage,order,family,genus,length_mm,number,notes
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,2,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Diptera,Dixidae,Dixa,5,2,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Diptera,Simuliidae,Simulium,6,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Ephemeroptera,Heptageniidae,Stenonema,6,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Plecoptera,Chloroperlidae,Haploperla,5,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,6,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,7,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,4,1,
1/5/18,6/9/21,WS18,226,1_mm,R,larva,unk,unk,unk,2,1,unidentifiable mayfly or stonefly
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,"posterior end only, impossible to tell non_tany or tany"
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,4,
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,4,
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,2,
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,Habrophlebia,7,1,missing head
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,6,1,missing most of abdomen
1/5/18,11/10/22,WS18,227,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,4,1,
1/5/18,11/10/22,WS18,227,1_mm,R,pupa,unk,unk,unk,3,1,"unk taxa, maybe diptera"
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Odonata,Gomphidae,Lanthus,8,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,1,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,4,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Trichoptera,Psychomyiidae,Lype,7,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Trichoptera,Philopotamidae,Wormaldia,6,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,5,2,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Ephemeroptera,Heptageniidae,Epeorus,5,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
1/5/18,5/19/23,WS18,228,1_mm,R,larva,Plecoptera,Perlodidae,unk,4,1,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Coleoptera,Elmidae,unk,20,1,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,2,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,1,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Trichoptera,unk,unk,2,1,"case, small, made of leaves"
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,8,1,
1/5/18,11/11/22,WS13,229,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,6,1,
1/5/18,6/9/21,WS13,230,1_mm,R,larva,Ephemeroptera,Heptageniidae,Epeorus,4,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,3,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,5,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,4,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,3,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Chironomidae,tany,3,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Ceratopogonidae,unk,8,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Dixidae,unk,5,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Diptera,Pediciidae,Dicranota,2,3,
1/5/18,5/18/23,WS13,231,1_mm,R,unk,Collembola,unk,unk,1,1,
1/5/18,5/18/23,WS13,231,1_mm,R,unk,Collembola,unk,unk,3,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,8,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,10,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,4,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Philopotamidae,unk,5,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Trichoptera,Philopotamidae,unk,8,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Plecoptera,Perlidae,unk,12,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,4,1,
1/5/18,5/18/23,WS13,231,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,7,2,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,4,4,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,5,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,9,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,10,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,7,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,8,3,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Philopotamidae,Wormaldia,7,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,Polycentropodidae,Polycentropus,5,1,head popped off
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,unk,unk,1,1,too small to ID - maybe neophylax or lepidostoma
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Trichoptera,unk,unk,5,1,headless body - order is best guess
1/5/18,1/27/21,WS06,233,1_mm,R,unk,Oligochaeta,unk,unk,5,1,aquatic worm
1/5/18,1/27/21,WS06,233,1_mm,R,unk,Collembola,unk,unk,1,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,unk,2,3,"2 were in sand cases; headless bodies, so genera unk"
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,12,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,5,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,6,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Tipulidae,Tipula,20,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Diptera,Tipulidae,Tipula,24,2,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,6,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Plecoptera,Perlodidae,Isoperla,5,5,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,1,1,genus is best guess - too small to see gills
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Ephemeroptera,Heptageniidae,Stenonema,6,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Ephemeroptera,Heptageniidae,Stenonema,7,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,4,1,
1/5/18,1/27/21,WS06,233,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,Paraleptophlebia,5,3,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,2,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,7,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,13,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Trichoptera,Polycentropodidae,unk,7,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,7,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,Plecoptera,Perlodidae,unk,4,1,
1/5/18,5/18/23,WS06,235,1_mm,R,larva,unk,unk,unk,3,1,unk bug in bad shape - looks like adult beetle but could be terrestrial. Length is for only about one third of the bug
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Tipulidae,Tipula,27,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,2,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,14,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,10,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,tany,1,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Chironomidae,tany,2,5,
1/5/18,5/19/23,WS06,236,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
1/5/18,5/19/23,WS06,236,1_mm,R,unk,Collembola,unk,unk,2,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Ceratopogonidae,unk,4,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,2,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Pediciidae,Dicranota,2,3,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Pediciidae,Dicranota,3,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Diptera,Pediciidae,Dicranota,5,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Philopotamidae,unk,2,1,"very small, head and thoracic segments only, best guess"
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Philopotamidae,unk,6,1,length is best guess
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Philopotamidae,unk,7,2,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Philopotamidae,unk,8,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Psychomyiidae,unk,5,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Psychomyiidae,unk,6,3,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Psychomyiidae,unk,7,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Psychomyiidae,unk,9,3,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Polycentropodidae,unk,7,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,2,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,5,1,family is best guess - no gills
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,6,1,family is best guess - no gills
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,1,family is best guess - no gills
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,2,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Perlodidae,unk,6,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Perlodidae,unk,7,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,1,1,genus is best guess - too small to see gills
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,5,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,6,2,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,2,1,
1/5/18,5/19/23,WS06,236,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,7,1,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
1/5/18,5/19/23,WS14,237,1_mm,R,unk,Oligochaeta,unk,unk,1,2,
1/5/18,5/19/23,WS14,237,1_mm,R,unk,Oligochaeta,unk,unk,2,3,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,8,1,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,3,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Trichoptera,Polycentropodidae,unk,4,1,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,5,1,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,1,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,9,1,
1/5/18,5/19/23,WS14,237,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,5,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Diptera,Ceratopogonidae,unk,9,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Diptera,Pediciidae,Dicranota,2,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,12,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Trichoptera,Philopotamidae,unk,7,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,1,
1/5/18,5/19/23,WS14,239,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,1,
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Diptera,Ceratopogonidae,unk,8,1,
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
1/5/18,6/25/21,WS14,240,1_mm,R,case,Diptera,Chironomidae,unk,2,1,
1/5/18,6/25/21,WS14,240,1_mm,R,case,Diptera,Chironomidae,unk,4,1,
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Diptera,Pediciidae,Dicranota,4,1,
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Diptera,Simuliidae,Prosimulium,4,1,"genus is bt helodon and prosimulium, sclerite hard to see; about 75% sure"
1/5/18,6/25/21,WS14,240,1_mm,R,adult,Coleoptera,Elmidae,Optioservus,2,1,genus is best guess based on size (2mm exactly)
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Trichoptera,Hydropsychidae,Diplectrona,4,1,
1/5/18,6/25/21,WS14,240,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,5,1,
1/5/18,6/25/21,WS14,240,1_mm,R,case,Trichoptera,unk,unk,unk,4,"one looked like part of a pycno case, one was small w sand and small sticks, one mixed detritus, one rock case (small, accurately placed sand grains)"
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,2,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,4,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,7,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,5,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Coleoptera,Elmidae,unk,2,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,3,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,2,"one is length estimate, only have half"
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,3,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,6,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,2,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,2,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,3,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,2,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,3,4,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Perlodidae,unk,1,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Plecoptera,Perlodidae,unk,2,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,unk,unk,unk,1,1,unk - no head and almost no body - plecoptera or ephemeroptera
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Odonata,Gomphidae,unk,10,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Odonata,Gomphidae,unk,18,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,2,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,5,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,2,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,3,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,5,1,
8/31/18,8/2/23,WS13,289,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,3,1,
8/31/18,8/2/23,WS13,289,1_mm,R,pupa,unk,unk,unk,3,1,
8/31/18,8/2/23,WS13,289,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
8/31/18,8/2/23,WS13,289,1_mm,R,unk,Oligochaeta,unk,unk,6,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,11,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,17,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,13,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,12,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Pediciidae,Dicranota,3,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Diptera,Dixidae,unk,4,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,6,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,8,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,7,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,7,3,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,5,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,3,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,3,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,8,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,9,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,9,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,3,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,4,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,5,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,2,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,3,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,2,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,2,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,4,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,5,1,
8/31/18,8/7/23,WS13,291,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,2,1,
